company_id,founded_year,company_age_years,category,country,funding_round,funding_total_usd_M,num_funding_rounds,num_employees,num_investors,num_milestones,num_relationships,top_tier_investor,revenue_proxy,market_size,has_patent,founder_experience,status
C1888,2008,16,Software,USA,Series D+,49.79,6,965,10,10,11,1,3.4,2,0,4,operating
C1889,2002,22,EdTech,Germany,Seed,0.72,2,5,4,16,3,0,0.7,2,0,5,acquired
C1890,2010,14,Gaming,China,IPO,269.26,6,1251,12,7,10,0,4.8,2,1,1,operating
C1891,2000,24,SaaS,Australia,Series B,9.28,4,123,4,20,5,0,2.4,2,0,4,operating
C1892,2021,3,Gaming,Japan,Series A,2.29,3,16,2,5,1,0,0.1,3,1,4,operating
C1893,2000,24,AI/ML,India,Seed,0.83,1,4,2,17,1,0,0.0,3,0,4,acquired
C1894,2001,23,EdTech,Singapore,Series B,12.05,4,36,4,18,3,0,1.8,2,1,1,operating
C1895,2014,10,E-Commerce,USA,Series C,175.87,5,272,9,8,7,0,2.2,2,0,2,operating
C1896,2012,12,HealthTech,South Korea,Series A,5.79,3,34,3,8,2,1,1.0,2,0,4,operating
C1897,2013,11,EdTech,Israel,IPO,158.54,7,1110,11,6,8,1,4.4,2,0,5,operating
C1898,2008,16,FinTech,USA,Series C,502.36,4,410,8,15,7,0,3.1,3,0,2,operating
C1899,2010,14,Biotech,Sweden,Series A,3.91,3,28,6,9,5,0,1.3,1,1,4,operating
C1900,2000,24,HealthTech,China,Series A,1.67,2,18,5,15,4,0,0.4,2,0,4,operating
C1901,2017,7,Software,France,Series D+,96.11,5,773,8,4,6,0,3.6,3,0,3,operating
C1902,2012,12,CleanTech,France,Series A,3.41,3,9,3,7,4,0,1.4,1,0,5,operating
C1903,2019,5,Biotech,Canada,Series A,2.89,2,20,4,4,5,0,1.6,2,1,1,operating
C1904,2000,24,SaaS,France,Series D+,541.38,6,1164,12,19,9,0,3.6,2,1,1,operating
C1905,2003,21,Biotech,Sweden,Series A,3.83,2,11,6,13,4,0,0.7,2,0,5,operating
C1906,2021,3,EdTech,Japan,Series A,1.29,3,38,2,0,3,0,0.6,3,0,5,acquired
C1907,2005,19,EdTech,Canada,Series D+,80.69,5,287,8,16,9,0,3.6,1,1,3,operating
C1908,2002,22,E-Commerce,Singapore,Seed,1.44,2,6,3,16,4,0,0.5,3,0,4,operating
C1909,2014,10,E-Commerce,South Korea,Series A,6.41,2,55,5,11,6,0,0.5,3,1,4,operating
C1910,2019,5,CleanTech,Sweden,Series A,8.69,3,28,4,4,4,0,0.6,2,0,3,operating
C1911,2000,24,AI/ML,Australia,Series C,23.13,5,203,6,15,6,0,2.5,2,0,3,operating
C1912,2014,10,SaaS,France,Series A,10.53,2,13,6,6,4,1,0.2,2,0,1,acquired
C1913,2014,10,Biotech,Brazil,Series B,21.84,3,34,6,5,6,0,2.4,1,0,1,acquired
C1914,2001,23,Software,Brazil,Series A,4.61,2,35,6,17,7,1,0.4,2,0,2,operating
C1915,2017,7,Hardware,Singapore,Seed,0.37,1,14,2,8,3,1,0.6,1,0,4,acquired
C1916,2018,6,Gaming,Brazil,Seed,0.41,2,5,4,3,4,0,0.7,1,0,2,operating
C1917,2005,19,E-Commerce,India,Series A,3.82,2,19,2,16,2,0,1.4,3,1,2,operating
C1918,2001,23,Logistics,France,Series A,2.53,3,73,5,16,6,1,0.5,1,0,1,operating
C1919,2014,10,HealthTech,China,Series A,1.14,2,16,3,5,5,0,1.0,2,0,1,acquired
C1920,2012,12,EdTech,Netherlands,Seed,0.49,1,10,0,11,3,0,0.8,1,0,4,operating
C1921,2007,17,Biotech,Brazil,Seed,0.29,1,4,2,13,1,0,0.4,3,1,5,operating
C1922,2015,9,Media,UK,Series A,2.66,2,37,6,8,5,0,1.2,3,0,5,operating
C1923,2004,20,Biotech,China,Series A,2.11,2,20,4,14,5,0,1.2,2,1,1,operating
C1924,2005,19,E-Commerce,Sweden,Series A,6.4,3,12,3,15,4,0,0.6,3,0,2,operating
C1925,2013,11,Media,Brazil,Series B,17.19,3,178,4,9,5,0,0.5,3,0,5,operating
C1926,2015,9,FinTech,Brazil,Series A,1.86,3,5,3,10,3,1,0.8,2,0,5,operating
C1927,2020,4,Biotech,Japan,IPO,172.38,7,4086,11,0,8,1,3.9,2,0,2,operating
C1928,2010,14,SaaS,Australia,Series A,1.77,3,54,5,10,6,0,0.6,3,0,4,operating
C1929,2013,11,AgriTech,Japan,Series A,3.14,3,25,5,6,5,0,1.2,2,0,4,operating
C1930,2016,8,Logistics,UK,Series D+,148.29,6,483,8,7,8,0,3.5,1,0,5,operating
C1931,2007,17,CleanTech,USA,Series C,22.75,4,332,9,14,8,0,2.5,3,0,5,operating
C1932,2008,16,EdTech,Israel,Seed,0.49,2,1,3,15,5,0,0.3,2,0,2,closed
C1933,2000,24,FoodTech,USA,Series A,3.29,3,11,5,20,4,0,0.4,2,0,4,operating
C1934,2015,9,E-Commerce,Sweden,Series D+,134.24,5,665,9,4,9,1,4.4,1,0,2,operating
C1935,2017,7,FinTech,Germany,Series B,8.53,4,37,8,3,6,0,2.0,2,0,2,operating
C1936,2020,4,AI/ML,Sweden,Series A,4.77,2,25,3,3,2,0,0.8,2,1,5,acquired
C1937,2019,5,AgriTech,Germany,IPO,699.12,6,1578,10,6,11,0,4.4,1,0,4,operating
C1938,2021,3,FoodTech,USA,Series B,36.67,4,36,6,1,4,0,2.6,2,1,3,operating
C1939,2020,4,CleanTech,Netherlands,Seed,0.21,2,8,4,1,5,0,0.3,2,0,3,closed
C1940,2014,10,EdTech,India,Series B,69.59,3,104,6,11,7,0,1.8,2,0,4,operating
C1941,2009,15,HealthTech,Singapore,Seed,0.15,1,8,2,14,4,0,0.2,1,0,2,acquired
C1942,2007,17,Software,India,Seed,0.32,1,5,4,15,4,0,1.0,2,0,3,acquired
C1943,2018,6,Biotech,China,Series D+,128.05,6,758,9,2,8,1,3.3,2,0,5,operating
C1944,2014,10,Media,China,Seed,0.6,1,6,0,9,3,0,0.0,1,1,4,closed
C1945,2001,23,FoodTech,France,Series C,30.46,4,208,10,18,11,0,3.2,2,1,4,operating
C1946,2007,17,CleanTech,Australia,Series B,17.56,4,99,4,14,6,1,1.6,1,1,4,operating
C1947,2016,8,EdTech,India,Seed,0.77,1,6,1,6,3,1,0.4,3,1,3,operating
C1948,2010,14,EdTech,USA,IPO,364.65,6,911,12,12,9,0,4.3,1,1,3,operating
C1949,2019,5,Software,Japan,IPO,2304.72,7,1148,12,1,9,0,4.3,2,0,5,operating
C1950,2009,15,FinTech,Germany,Series C,141.15,5,91,6,9,4,0,3.0,2,1,4,operating
C1951,2021,3,FinTech,India,Seed,0.22,1,7,3,5,3,0,0.0,1,0,4,operating
C1952,2017,7,HealthTech,USA,Series D+,85.12,5,756,9,6,7,1,3.5,2,1,5,operating
C1953,2019,5,EdTech,Japan,Series A,2.6,3,41,6,1,4,0,1.0,3,0,2,operating
C1954,2017,7,Biotech,China,Series A,1.15,3,62,2,6,2,1,0.9,2,0,2,operating
C1955,2014,10,FoodTech,Australia,Seed,0.42,2,9,4,6,6,0,0.0,1,0,1,closed
C1956,2012,12,EdTech,Netherlands,Series C,34.6,4,346,7,8,8,0,3.2,3,0,3,operating
C1957,2004,20,FinTech,USA,Series C,34.57,5,78,10,14,9,1,2.3,3,0,2,operating
C1958,2011,13,SaaS,India,Series B,47.06,4,83,7,7,5,1,1.1,3,0,1,operating
C1959,2004,20,CleanTech,France,Series A,6.09,3,32,5,18,7,0,0.6,1,0,4,operating
C1960,2011,13,FinTech,Canada,Seed,0.04,1,10,4,10,5,0,0.0,3,1,3,closed
C1961,2018,6,Media,USA,IPO,442.84,7,1441,11,6,9,1,4.4,1,0,2,operating
C1962,2005,19,AgriTech,Canada,Seed,0.43,1,3,2,13,2,1,0.1,3,0,1,operating
C1963,2002,22,AI/ML,Brazil,Series C,58.49,4,160,9,16,7,0,2.5,2,0,5,operating
C1964,2015,9,FinTech,Netherlands,Series A,6.37,2,38,6,7,7,0,1.3,2,0,3,operating
C1965,2010,14,CleanTech,Canada,Series A,1.1,2,25,6,8,4,0,1.1,2,0,1,operating
C1966,2003,21,SaaS,Japan,Seed,0.16,2,6,0,13,2,1,0.0,2,0,2,operating
C1967,2000,24,CleanTech,South Korea,Seed,0.54,1,4,3,17,5,0,0.5,3,0,5,operating
C1968,2020,4,FoodTech,Canada,Series B,14.0,3,69,7,4,8,0,1.2,3,0,2,operating
C1969,2012,12,Software,Germany,Series A,1.44,3,38,6,7,7,0,0.5,3,0,4,operating
C1970,2021,3,AgriTech,Canada,Seed,0.07,1,4,1,0,2,0,0.0,2,1,4,operating
C1971,2011,13,SaaS,USA,Series D+,63.97,6,678,9,9,10,1,3.6,2,0,4,operating
C1972,2019,5,Gaming,Australia,Series A,3.88,3,13,3,6,4,0,0.7,3,0,2,operating
C1973,2009,15,Logistics,UK,Seed,0.55,1,6,3,12,5,0,0.8,2,0,4,operating
C1974,2003,21,Software,Netherlands,Seed,0.27,2,7,4,12,5,0,0.0,3,0,4,operating
C1975,2010,14,AI/ML,Sweden,Seed,0.53,1,4,0,8,2,0,0.0,2,0,1,operating
C1976,2019,5,Logistics,Israel,Series B,20.31,3,37,8,5,7,0,2.1,3,0,2,operating
C1977,2008,16,AgriTech,China,Seed,0.54,2,12,3,15,4,0,0.0,1,0,2,closed
C1978,2017,7,AI/ML,France,Series D+,115.64,5,686,11,4,8,0,4.2,1,0,4,operating
C1979,2016,8,CleanTech,Netherlands,Series D+,90.8,6,946,10,4,11,0,3.5,2,0,3,operating
C1980,2013,11,FinTech,Brazil,IPO,419.05,7,1147,11,8,8,0,4.0,2,0,2,operating
C1981,2001,23,Software,Germany,Seed,0.73,1,10,4,17,6,0,0.0,2,1,4,operating
C1982,2011,13,FoodTech,Israel,Seed,0.92,1,2,0,11,3,0,0.4,2,0,4,closed
C1983,2021,3,E-Commerce,Brazil,Seed,0.46,1,2,4,5,5,0,0.0,3,0,4,closed
C1984,2008,16,Biotech,India,IPO,263.17,6,814,11,14,11,0,5.0,2,0,4,operating
C1985,2013,11,Media,UK,Seed,0.26,1,2,1,10,1,0,0.1,2,0,4,acquired
C1986,2014,10,Hardware,India,Series A,6.14,3,8,4,9,5,0,1.2,1,0,5,operating
C1987,2020,4,SaaS,Canada,Series D+,77.42,5,964,10,6,10,0,3.6,2,0,1,operating
C1988,2007,17,E-Commerce,Germany,Series D+,186.85,6,783,12,13,11,1,3.1,2,0,4,operating
C1989,2006,18,CleanTech,Singapore,Series A,3.35,3,22,6,14,7,1,0.7,2,0,5,operating
C1990,2021,3,HealthTech,USA,Series B,9.24,4,34,4,1,3,0,2.4,3,0,5,operating
C1991,2001,23,FinTech,USA,Series A,6.38,2,14,3,18,2,0,1.4,1,1,1,operating
C1992,2012,12,Logistics,Japan,Series A,2.62,2,11,4,9,6,0,0.9,1,0,3,operating
C1993,2011,13,AgriTech,Canada,Series B,13.36,3,52,8,11,8,0,0.9,2,0,5,operating
C1994,2017,7,Hardware,Singapore,Seed,0.47,1,3,4,4,6,0,0.3,3,0,2,closed
C1995,2018,6,Biotech,China,Series D+,321.01,5,1357,9,8,10,0,3.3,2,0,4,operating
C1996,2020,4,Hardware,Singapore,Series A,1.97,2,12,4,3,6,0,1.0,2,0,3,operating
C1997,2015,9,AI/ML,Germany,Series B,14.97,4,103,7,10,5,0,2.0,1,1,3,operating
C1998,2011,13,SaaS,Australia,Series C,28.86,4,60,10,10,8,0,2.4,2,0,4,operating
C1999,2020,4,SaaS,Canada,Series A,7.89,2,17,2,2,3,0,0.9,1,1,4,operating
